flight_number,scheduled_departure_date_local,company_id,scheduled_departure_station_code,scheduled_arrival_station_code,num_passengers,num_child,num_stroller_user,lap_child_count,num_special_req,total_num_bags,num_checked_bag,num_transfer_bag,num_hot_transfer_bags,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_country_code,arrival_country_code,delayed_departure_minutes,delayed_arrival_minutes,turnaround_buffer,turnaround_overrun,Is_International,Transfer_Bag_Ratio,Child_Bags_Index,Special_Req_Ratio,Work_Per_Minute,Pax_Per_Minute,Buffer_Ratio,Workload_Index,departure_hour,Time_of_Day,difficulty_operational
1398,2025-08-10,UA,ORD,ATL,128,4,2,1,2,73.0,53.0,20.0,0.0,2025-08-10 18:20:00+00:00,2025-08-10 21:29:00+00:00,2025-08-10 18:41:00+00:00,2025-08-10 22:00:00+00:00,166.0,B737-800,Mainline,84.0,70.0,51.0,US,US,21.0,31.0,33.0,-14.0,0,0.273972602739726,8,0.015625,0.8690476190476191,1.5238095238095237,0.39285714285714285,2.392857142857143,18,Evening (17:00 - 20:59),HIGH
1398,2025-08-11,UA,ORD,ATL,134,1,0,1,2,53.0,23.0,30.0,0.0,2025-08-11 18:20:00+00:00,2025-08-11 21:29:00+00:00,2025-08-11 19:55:00+00:00,2025-08-11 22:58:00+00:00,166.0,B737-800,Mainline,88.0,194.0,51.0,US,US,95.0,89.0,37.0,106.0,0,0.5660377358490566,0,0.014925373134328358,0.6022727272727273,1.5227272727272727,0.42045454545454547,2.125,18,Evening (17:00 - 20:59),HIGH
1398,2025-08-12,UA,ORD,ATL,148,3,1,2,2,96.0,53.0,43.0,0.0,2025-08-12 18:20:00+00:00,2025-08-12 21:29:00+00:00,2025-08-12 20:33:00+00:00,2025-08-13 00:04:00+00:00,166.0,B737-800,Mainline,75.0,65.0,51.0,US,US,133.0,155.0,24.0,-10.0,0,0.4479166666666667,6,0.013513513513513514,1.28,1.9733333333333334,0.32,3.2533333333333334,18,Evening (17:00 - 20:59),HIGH
1398,2025-08-13,UA,ORD,ATL,129,4,0,0,1,77.0,42.0,35.0,0.0,2025-08-13 18:20:00+00:00,2025-08-13 21:29:00+00:00,2025-08-13 18:40:00+00:00,2025-08-13 21:50:00+00:00,166.0,B737-800,Mainline,84.0,112.0,51.0,US,US,20.0,21.0,33.0,28.0,0,0.45454545454545453,0,0.007751937984496124,0.9166666666666666,1.5357142857142858,0.39285714285714285,2.4523809523809526,18,Evening (17:00 - 20:59),Medium
1398,2025-08-14,UA,ORD,ATL,122,3,0,0,0,56.0,35.0,21.0,0.0,2025-08-14 18:20:00+00:00,2025-08-14 21:29:00+00:00,2025-08-14 18:17:00+00:00,2025-08-14 21:06:00+00:00,166.0,B737-800,Mainline,76.0,102.0,51.0,US,US,-3.0,-23.0,25.0,26.0,0,0.375,0,0.0,0.7368421052631579,1.605263157894737,0.32894736842105265,2.3421052631578947,18,Evening (17:00 - 20:59),Low
1398,2025-08-15,UA,ORD,ATL,81,0,0,0,1,61.0,18.0,43.0,0.0,2025-08-15 18:20:00+00:00,2025-08-15 21:29:00+00:00,2025-08-15 18:18:00+00:00,2025-08-15 21:15:00+00:00,166.0,B737-800,Mainline,225.0,254.0,51.0,US,US,-2.0,-14.0,174.0,29.0,0,0.7049180327868853,0,0.012345679012345678,0.27111111111111114,0.36,0.7733333333333333,0.6311111111111111,18,Evening (17:00 - 20:59),Low
1403,2025-08-01,UA,ORD,SLC,90,8,3,1,2,85.0,14.0,48.0,23.0,2025-08-01 19:40:00+00:00,2025-08-01 22:16:00+00:00,2025-08-01 20:01:00+00:00,2025-08-01 22:31:00+00:00,126.0,A319-100,Mainline,150.0,177.0,51.0,US,US,21.0,15.0,99.0,27.0,0,0.5647058823529412,24,0.022222222222222223,0.5666666666666667,0.6,0.66,1.1666666666666667,19,Evening (17:00 - 20:59),HIGH
1403,2025-08-02,UA,ORD,SLC,92,5,0,1,2,93.0,22.0,54.0,17.0,2025-08-02 19:40:00+00:00,2025-08-02 22:16:00+00:00,2025-08-02 19:55:00+00:00,2025-08-02 22:11:00+00:00,126.0,A319-100,Mainline,79.0,87.0,43.0,US,US,15.0,-5.0,36.0,8.0,0,0.5806451612903226,0,0.021739130434782608,1.1772151898734178,1.1645569620253164,0.45569620253164556,2.3417721518987342,19,Evening (17:00 - 20:59),Medium
1403,2025-08-03,UA,ORD,SLC,81,4,1,0,1,38.0,16.0,12.0,10.0,2025-08-03 19:40:00+00:00,2025-08-03 22:16:00+00:00,2025-08-03 19:43:00+00:00,2025-08-03 22:11:00+00:00,126.0,A319-100,Mainline,154.0,111.0,43.0,US,US,3.0,-5.0,111.0,-43.0,0,0.3157894736842105,0,0.012345679012345678,0.24675324675324675,0.525974025974026,0.7207792207792207,0.7727272727272727,19,Evening (17:00 - 20:59),Medium
1403,2025-08-04,UA,ORD,SLC,103,3,0,0,3,67.0,21.0,33.0,13.0,2025-08-04 19:40:00+00:00,2025-08-04 22:16:00+00:00,2025-08-04 19:51:00+00:00,2025-08-04 22:34:00+00:00,126.0,A319-100,Mainline,84.0,104.0,43.0,US,US,11.0,18.0,41.0,20.0,0,0.4925373134328358,0,0.02912621359223301,0.7976190476190477,1.2261904761904763,0.4880952380952381,2.0238095238095237,19,Evening (17:00 - 20:59),Medium
1403,2025-08-05,UA,ORD,SLC,87,1,0,0,1,82.0,32.0,34.0,16.0,2025-08-05 19:40:00+00:00,2025-08-05 22:16:00+00:00,2025-08-05 19:43:00+00:00,2025-08-05 22:06:00+00:00,126.0,A319-100,Mainline,173.0,198.0,43.0,US,US,3.0,-10.0,130.0,25.0,0,0.4146341463414634,0,0.011494252873563218,0.47398843930635837,0.5028901734104047,0.7514450867052023,0.976878612716763,19,Evening (17:00 - 20:59),Medium
1403,2025-08-07,UA,ORD,SLC,110,2,0,1,1,62.0,27.0,31.0,4.0,2025-08-07 19:40:00+00:00,2025-08-07 22:16:00+00:00,2025-08-07 19:40:00+00:00,2025-08-07 22:01:00+00:00,150.0,A320-200,Mainline,155.0,87.0,46.0,US,US,0.0,-15.0,109.0,-68.0,0,0.5,0,0.00909090909090909,0.4,0.7096774193548387,0.7032258064516129,1.1096774193548387,19,Evening (17:00 - 20:59),Low
1403,2025-08-08,UA,ORD,SLC,99,5,0,1,1,79.0,25.0,39.0,15.0,2025-08-08 19:40:00+00:00,2025-08-08 22:16:00+00:00,2025-08-08 19:44:00+00:00,2025-08-08 22:26:00+00:00,126.0,A319-100,Mainline,173.0,210.0,43.0,US,US,4.0,10.0,130.0,37.0,0,0.4936708860759494,0,0.010101010101010102,0.45664739884393063,0.5722543352601156,0.7514450867052023,1.0289017341040463,19,Evening (17:00 - 20:59),Medium
1403,2025-08-09,UA,ORD,SLC,80,7,1,0,0,73.0,9.0,44.0,20.0,2025-08-09 19:40:00+00:00,2025-08-09 22:16:00+00:00,2025-08-09 19:51:00+00:00,2025-08-09 22:13:00+00:00,200.0,A321-2NX,Mainline,169.0,142.0,62.0,US,US,11.0,-3.0,107.0,-27.0,0,0.6027397260273972,0,0.0,0.4319526627218935,0.47337278106508873,0.6331360946745562,0.9053254437869822,19,Evening (17:00 - 20:59),Medium
1403,2025-08-10,UA,ORD,SLC,132,1,0,0,1,99.0,45.0,35.0,19.0,2025-08-10 19:40:00+00:00,2025-08-10 22:16:00+00:00,2025-08-10 19:56:00+00:00,2025-08-10 22:32:00+00:00,150.0,A320-200,Mainline,65.0,52.0,46.0,US,US,16.0,16.0,19.0,-13.0,0,0.35353535353535354,0,0.007575757575757576,1.523076923076923,2.0307692307692307,0.2923076923076923,3.5538461538461537,19,Evening (17:00 - 20:59),Medium
1403,2025-08-11,UA,ORD,SLC,105,2,1,2,2,94.0,33.0,48.0,13.0,2025-08-11 19:40:00+00:00,2025-08-11 22:16:00+00:00,2025-08-11 20:36:00+00:00,2025-08-11 23:19:00+00:00,126.0,A319-100,Mainline,65.0,58.0,43.0,US,US,56.0,63.0,22.0,-7.0,0,0.5106382978723404,4,0.01904761904761905,1.4461538461538461,1.6153846153846154,0.3384615384615385,3.0615384615384613,19,Evening (17:00 - 20:59),HIGH
1403,2025-08-12,UA,ORD,SLC,53,1,0,0,2,71.0,20.0,36.0,15.0,2025-08-12 19:40:00+00:00,2025-08-12 22:16:00+00:00,2025-08-13 00:10:00+00:00,2025-08-13 02:06:00+00:00,126.0,A319-100,Mainline,264.0,44.0,43.0,US,US,270.0,230.0,221.0,-220.0,0,0.5070422535211268,0,0.03773584905660377,0.2689393939393939,0.20075757575757575,0.8371212121212122,0.4696969696969697,19,Evening (17:00 - 20:59),HIGH
1403,2025-08-13,UA,ORD,SLC,88,4,1,0,1,80.0,27.0,42.0,11.0,2025-08-13 19:40:00+00:00,2025-08-13 22:16:00+00:00,2025-08-13 20:22:00+00:00,2025-08-13 22:30:00+00:00,126.0,A319-100,Mainline,65.0,43.0,43.0,US,US,42.0,14.0,22.0,-22.0,0,0.525,0,0.011363636363636364,1.2307692307692308,1.353846153846154,0.3384615384615385,2.5846153846153848,19,Evening (17:00 - 20:59),HIGH
1403,2025-08-14,UA,ORD,SLC,96,2,0,0,0,76.0,26.0,38.0,12.0,2025-08-14 19:40:00+00:00,2025-08-14 22:16:00+00:00,2025-08-14 20:01:00+00:00,2025-08-14 22:36:00+00:00,126.0,A319-100,Mainline,59.0,63.0,43.0,US,US,21.0,20.0,16.0,4.0,0,0.5,0,0.0,1.2881355932203389,1.6271186440677967,0.2711864406779661,2.9152542372881354,19,Evening (17:00 - 20:59),HIGH
1403,2025-08-15,UA,ORD,SLC,101,6,1,2,1,91.0,8.0,69.0,14.0,2025-08-15 19:40:00+00:00,2025-08-15 22:16:00+00:00,2025-08-15 19:51:00+00:00,2025-08-15 22:25:00+00:00,126.0,A319-100,Mainline,173.0,186.0,43.0,US,US,11.0,9.0,130.0,13.0,0,0.7582417582417582,12,0.009900990099009901,0.5260115606936416,0.5838150289017341,0.7514450867052023,1.1098265895953756,19,Evening (17:00 - 20:59),Medium
1413,2025-08-01,UA,ORD,LGA,123,9,3,1,3,64.0,53.0,9.0,2.0,2025-08-01 08:55:00+00:00,2025-08-01 12:15:00+00:00,2025-08-01 08:55:00+00:00,2025-08-01 12:06:00+00:00,166.0,B737-800,Mainline,59.0,58.0,51.0,US,US,0.0,-9.0,8.0,-1.0,0,0.140625,27,0.024390243902439025,1.0847457627118644,2.0847457627118646,0.13559322033898305,3.169491525423729,8,Morning (06:00 - 10:59),Low
1413,2025-08-03,UA,ORD,LGA,136,6,0,2,6,60.0,48.0,12.0,0.0,2025-08-03 08:55:00+00:00,2025-08-03 12:15:00+00:00,2025-08-03 08:57:00+00:00,2025-08-03 12:11:00+00:00,166.0,B737-800,Mainline,50.0,63.0,51.0,US,US,2.0,-4.0,-1.0,13.0,0,0.2,0,0.04411764705882353,1.2,2.72,-0.02,3.92,8,Morning (06:00 - 10:59),Medium
1413,2025-08-04,UA,ORD,LGA,135,2,0,0,0,69.0,66.0,1.0,2.0,2025-08-04 08:55:00+00:00,2025-08-04 12:15:00+00:00,2025-08-04 08:50:00+00:00,2025-08-04 12:03:00+00:00,166.0,B737-800,Mainline,94.0,89.0,51.0,US,US,-5.0,-12.0,43.0,-5.0,0,0.014492753623188406,0,0.0,0.7340425531914894,1.4361702127659575,0.4574468085106383,2.1702127659574466,8,Morning (06:00 - 10:59),Low
1413,2025-08-05,UA,ORD,LGA,113,5,2,0,3,46.0,42.0,2.0,2.0,2025-08-05 08:55:00+00:00,2025-08-05 12:15:00+00:00,2025-08-05 08:45:00+00:00,2025-08-05 12:00:00+00:00,166.0,B737-800,Mainline,78.0,74.0,51.0,US,US,-10.0,-15.0,27.0,-4.0,0,0.043478260869565216,0,0.02654867256637168,0.5897435897435898,1.4487179487179487,0.34615384615384615,2.0384615384615383,8,Morning (06:00 - 10:59),Low
1413,2025-08-06,UA,ORD,LGA,89,4,0,0,1,58.0,52.0,2.0,4.0,2025-08-06 08:55:00+00:00,2025-08-06 12:15:00+00:00,2025-08-06 08:49:00+00:00,2025-08-06 12:28:00+00:00,166.0,B737-800,Mainline,86.0,51.0,51.0,US,US,-6.0,13.0,35.0,-35.0,0,0.034482758620689655,0,0.011235955056179775,0.6744186046511628,1.0348837209302326,0.4069767441860465,1.7093023255813953,8,Morning (06:00 - 10:59),Low
1413,2025-08-07,UA,ORD,LGA,119,12,5,1,1,81.0,74.0,7.0,0.0,2025-08-07 08:55:00+00:00,2025-08-07 12:15:00+00:00,2025-08-07 08:54:00+00:00,2025-08-07 11:59:00+00:00,166.0,B737-800,Mainline,76.0,97.0,51.0,US,US,-1.0,-16.0,25.0,21.0,0,0.08641975308641975,60,0.008403361344537815,1.0657894736842106,1.5657894736842106,0.32894736842105265,2.6315789473684212,8,Morning (06:00 - 10:59),Low
1413,2025-08-08,UA,ORD,LGA,105,7,3,0,1,63.0,51.0,8.0,4.0,2025-08-08 08:55:00+00:00,2025-08-08 12:15:00+00:00,2025-08-08 08:49:00+00:00,2025-08-08 11:57:00+00:00,166.0,B737-800,Mainline,845.0,479.0,51.0,US,US,-6.0,-18.0,794.0,-366.0,0,0.12698412698412698,0,0.009523809523809525,0.07455621301775148,0.1242603550295858,0.9396449704142011,0.19881656804733727,8,Morning (06:00 - 10:59),Low
1413,2025-08-10,UA,ORD,LGA,135,18,6,4,0,76.0,61.0,13.0,2.0,2025-08-10 08:55:00+00:00,2025-08-10 12:15:00+00:00,2025-08-10 08:51:00+00:00,2025-08-10 12:08:00+00:00,166.0,B737-800,Mainline,61.0,76.0,51.0,US,US,-4.0,-7.0,10.0,15.0,0,0.17105263157894737,432,0.0,1.2459016393442623,2.2131147540983607,0.16393442622950818,3.459016393442623,8,Morning (06:00 - 10:59),Low
1413,2025-08-11,UA,ORD,LGA,136,5,1,2,1,70.0,45.0,17.0,8.0,2025-08-11 08:55:00+00:00,2025-08-11 12:15:00+00:00,2025-08-11 08:55:00+00:00,2025-08-11 12:17:00+00:00,166.0,B737-800,Mainline,94.0,110.0,51.0,US,US,0.0,2.0,43.0,16.0,0,0.24285714285714285,10,0.007352941176470588,0.7446808510638298,1.446808510638298,0.4574468085106383,2.1914893617021276,8,Morning (06:00 - 10:59),Low
1413,2025-08-12,UA,ORD,LGA,64,2,0,1,2,34.0,22.0,10.0,2.0,2025-08-12 08:55:00+00:00,2025-08-12 12:15:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 12:18:00+00:00,166.0,B737-800,Mainline,63.0,48.0,51.0,US,US,-7.0,3.0,12.0,-15.0,0,0.29411764705882354,0,0.03125,0.5396825396825397,1.0158730158730158,0.19047619047619047,1.5555555555555556,8,Morning (06:00 - 10:59),Low
1413,2025-08-13,UA,ORD,LGA,82,4,0,0,0,68.0,48.0,16.0,4.0,2025-08-13 08:55:00+00:00,2025-08-13 12:15:00+00:00,2025-08-13 08:52:00+00:00,2025-08-13 12:20:00+00:00,166.0,B737-800,Mainline,63.0,57.0,51.0,US,US,-3.0,5.0,12.0,-6.0,0,0.23529411764705882,0,0.0,1.0793650793650793,1.3015873015873016,0.19047619047619047,2.380952380952381,8,Morning (06:00 - 10:59),Low
1413,2025-08-15,UA,ORD,LGA,131,3,2,1,1,97.0,83.0,13.0,1.0,2025-08-15 08:55:00+00:00,2025-08-15 12:15:00+00:00,2025-08-15 08:55:00+00:00,2025-08-15 12:01:00+00:00,166.0,B737-800,Mainline,76.0,91.0,51.0,US,US,0.0,-14.0,25.0,15.0,0,0.13402061855670103,6,0.007633587786259542,1.2763157894736843,1.7236842105263157,0.32894736842105265,3.0,8,Morning (06:00 - 10:59),Low
1414,2025-08-01,UA,ORD,BOI,86,11,4,0,0,66.0,26.0,32.0,8.0,2025-08-01 08:45:00+00:00,2025-08-01 11:43:00+00:00,2025-08-01 09:25:00+00:00,2025-08-01 12:04:00+00:00,126.0,A319-100,Mainline,64.0,75.0,43.0,US,US,40.0,21.0,21.0,11.0,0,0.48484848484848486,0,0.0,1.03125,1.34375,0.328125,2.375,8,Morning (06:00 - 10:59),HIGH
1414,2025-08-02,UA,ORD,BOI,92,18,5,1,4,115.0,63.0,29.0,23.0,2025-08-02 08:45:00+00:00,2025-08-02 11:43:00+00:00,2025-08-02 08:50:00+00:00,2025-08-02 11:39:00+00:00,126.0,A319-100,Mainline,67.0,76.0,43.0,US,US,5.0,-4.0,24.0,9.0,0,0.25217391304347825,90,0.043478260869565216,1.7164179104477613,1.373134328358209,0.3582089552238806,3.08955223880597,8,Morning (06:00 - 10:59),Medium
1414,2025-08-03,UA,ORD,BOI,92,12,3,3,3,88.0,43.0,32.0,13.0,2025-08-03 08:45:00+00:00,2025-08-03 11:43:00+00:00,2025-08-03 08:43:00+00:00,2025-08-03 11:20:00+00:00,126.0,A319-100,Mainline,57.0,84.0,43.0,US,US,-2.0,-23.0,14.0,27.0,0,0.36363636363636365,108,0.03260869565217391,1.543859649122807,1.6140350877192982,0.24561403508771928,3.1578947368421053,8,Morning (06:00 - 10:59),Low
1414,2025-08-04,UA,ORD,BOI,92,5,1,0,3,85.0,49.0,28.0,8.0,2025-08-04 08:45:00+00:00,2025-08-04 11:43:00+00:00,2025-08-04 08:41:00+00:00,2025-08-04 11:18:00+00:00,126.0,A319-100,Mainline,57.0,62.0,43.0,US,US,-4.0,-25.0,14.0,5.0,0,0.32941176470588235,0,0.03260869565217391,1.4912280701754386,1.6140350877192982,0.24561403508771928,3.1052631578947367,8,Morning (06:00 - 10:59),Low
1414,2025-08-05,UA,ORD,BOI,110,4,0,2,3,102.0,35.0,44.0,23.0,2025-08-05 08:45:00+00:00,2025-08-05 11:43:00+00:00,2025-08-05 08:36:00+00:00,2025-08-05 11:15:00+00:00,150.0,A320-200,Mainline,958.0,958.0,46.0,US,US,-9.0,-28.0,912.0,0.0,0,0.43137254901960786,0,0.02727272727272727,0.10647181628392484,0.11482254697286012,0.9519832985386222,0.22129436325678498,8,Morning (06:00 - 10:59),Low
1414,2025-08-06,UA,ORD,BOI,114,10,3,3,2,109.0,46.0,35.0,28.0,2025-08-06 08:45:00+00:00,2025-08-06 11:43:00+00:00,2025-08-06 10:57:00+00:00,2025-08-06 13:33:00+00:00,150.0,A320-200,Mainline,57.0,207.0,46.0,US,US,132.0,110.0,11.0,150.0,0,0.3211009174311927,90,0.017543859649122806,1.912280701754386,2.0,0.19298245614035087,3.912280701754386,8,Morning (06:00 - 10:59),HIGH
1414,2025-08-07,UA,ORD,BOI,111,3,1,2,1,81.0,36.0,19.0,26.0,2025-08-07 08:45:00+00:00,2025-08-07 11:43:00+00:00,2025-08-07 08:36:00+00:00,2025-08-07 11:12:00+00:00,150.0,A320-200,Mainline,57.0,60.0,46.0,US,US,-9.0,-31.0,11.0,3.0,0,0.2345679012345679,6,0.009009009009009009,1.4210526315789473,1.9473684210526316,0.19298245614035087,3.3684210526315788,8,Morning (06:00 - 10:59),Low
1414,2025-08-08,UA,ORD,BOI,111,9,4,0,4,84.0,28.0,26.0,30.0,2025-08-08 08:45:00+00:00,2025-08-08 11:43:00+00:00,2025-08-08 08:42:00+00:00,2025-08-08 11:15:00+00:00,150.0,A320-200,Mainline,42.0,49.0,46.0,US,US,-3.0,-28.0,-4.0,7.0,0,0.30952380952380953,0,0.036036036036036036,2.0,2.642857142857143,-0.09523809523809523,4.642857142857143,8,Morning (06:00 - 10:59),Low
1414,2025-08-09,UA,ORD,BOI,102,14,4,2,7,91.0,28.0,39.0,24.0,2025-08-09 08:45:00+00:00,2025-08-09 11:43:00+00:00,2025-08-09 08:41:00+00:00,2025-08-09 11:31:00+00:00,150.0,A320-200,Mainline,59.0,63.0,46.0,US,US,-4.0,-12.0,13.0,4.0,0,0.42857142857142855,112,0.06862745098039216,1.5423728813559323,1.728813559322034,0.22033898305084745,3.2711864406779663,8,Morning (06:00 - 10:59),Low
1414,2025-08-10,UA,ORD,BOI,111,9,1,2,3,111.0,59.0,36.0,16.0,2025-08-10 08:45:00+00:00,2025-08-10 11:43:00+00:00,2025-08-10 08:43:00+00:00,2025-08-10 11:40:00+00:00,150.0,A320-200,Mainline,64.0,60.0,46.0,US,US,-2.0,-3.0,18.0,-4.0,0,0.32432432432432434,18,0.02702702702702703,1.734375,1.734375,0.28125,3.46875,8,Morning (06:00 - 10:59),Low
1414,2025-08-11,UA,ORD,BOI,130,6,2,3,1,95.0,26.0,28.0,41.0,2025-08-11 08:45:00+00:00,2025-08-11 11:43:00+00:00,2025-08-11 08:43:00+00:00,2025-08-11 11:50:00+00:00,150.0,A320-200,Mainline,59.0,69.0,46.0,US,US,-2.0,7.0,13.0,10.0,0,0.29473684210526313,36,0.007692307692307693,1.6101694915254237,2.2033898305084745,0.22033898305084745,3.8135593220338984,8,Morning (06:00 - 10:59),Low
1414,2025-08-12,UA,ORD,BOI,104,6,1,4,6,82.0,27.0,31.0,24.0,2025-08-12 08:45:00+00:00,2025-08-12 11:43:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:24:00+00:00,150.0,A320-200,Mainline,57.0,82.0,46.0,US,US,3.0,-19.0,11.0,25.0,0,0.3780487804878049,24,0.057692307692307696,1.4385964912280702,1.8245614035087718,0.19298245614035087,3.263157894736842,8,Morning (06:00 - 10:59),Medium
1414,2025-08-13,UA,ORD,BOI,104,8,5,0,5,92.0,29.0,41.0,22.0,2025-08-13 08:45:00+00:00,2025-08-13 11:43:00+00:00,2025-08-13 08:40:00+00:00,2025-08-13 11:09:00+00:00,150.0,A320-200,Mainline,59.0,78.0,46.0,US,US,-5.0,-34.0,13.0,19.0,0,0.44565217391304346,0,0.04807692307692308,1.5593220338983051,1.7627118644067796,0.22033898305084745,3.3220338983050848,8,Morning (06:00 - 10:59),Low
1414,2025-08-14,UA,ORD,BOI,109,6,1,0,5,81.0,25.0,35.0,21.0,2025-08-14 08:45:00+00:00,2025-08-14 11:43:00+00:00,2025-08-14 08:44:00+00:00,2025-08-14 11:22:00+00:00,150.0,A320-200,Mainline,64.0,60.0,46.0,US,US,-1.0,-21.0,18.0,-4.0,0,0.43209876543209874,0,0.045871559633027525,1.265625,1.703125,0.28125,2.96875,8,Morning (06:00 - 10:59),Low
1414,2025-08-15,UA,ORD,BOI,118,8,3,2,1,110.0,53.0,41.0,16.0,2025-08-15 08:45:00+00:00,2025-08-15 11:43:00+00:00,2025-08-15 08:40:00+00:00,2025-08-15 11:04:00+00:00,150.0,A320-200,Mainline,57.0,75.0,46.0,US,US,-5.0,-39.0,11.0,18.0,0,0.37272727272727274,48,0.00847457627118644,1.9298245614035088,2.0701754385964914,0.19298245614035087,4.0,8,Morning (06:00 - 10:59),Low
1421,2025-08-01,UA,ORD,FLL,127,13,1,0,6,103.0,85.0,14.0,4.0,2025-08-01 07:00:00+00:00,2025-08-01 11:13:00+00:00,2025-08-01 06:54:00+00:00,2025-08-01 10:44:00+00:00,200.0,A321-2NX,Mainline,405.0,408.0,62.0,US,US,-6.0,-29.0,343.0,3.0,0,0.13592233009708737,0,0.047244094488188976,0.254320987654321,0.3135802469135803,0.8469135802469135,0.5679012345679012,7,Morning (06:00 - 10:59),Low
1421,2025-08-02,UA,ORD,FLL,115,15,2,2,5,117.0,105.0,9.0,3.0,2025-08-02 07:00:00+00:00,2025-08-02 11:13:00+00:00,2025-08-02 06:56:00+00:00,2025-08-02 11:03:00+00:00,200.0,A321-2NX,Mainline,590.0,583.0,62.0,US,US,-4.0,-10.0,528.0,-7.0,0,0.07692307692307693,60,0.043478260869565216,0.19830508474576272,0.19491525423728814,0.8949152542372881,0.39322033898305087,7,Morning (06:00 - 10:59),Low
1421,2025-08-03,UA,ORD,FLL,129,16,2,2,3,124.0,111.0,10.0,3.0,2025-08-03 07:00:00+00:00,2025-08-03 11:13:00+00:00,2025-08-03 06:56:00+00:00,2025-08-03 10:54:00+00:00,200.0,A321-2NX,Mainline,635.0,666.0,62.0,US,US,-4.0,-19.0,573.0,31.0,0,0.08064516129032258,64,0.023255813953488372,0.1952755905511811,0.2031496062992126,0.9023622047244094,0.3984251968503937,7,Morning (06:00 - 10:59),Low
1421,2025-08-04,UA,ORD,FLL,138,9,2,0,3,115.0,84.0,27.0,4.0,2025-08-04 07:00:00+00:00,2025-08-04 11:13:00+00:00,2025-08-04 07:00:00+00:00,2025-08-04 11:07:00+00:00,200.0,A321-2NX,Mainline,129.0,130.0,68.0,US,US,0.0,-6.0,61.0,1.0,0,0.23478260869565218,0,0.021739130434782608,0.8914728682170543,1.069767441860465,0.4728682170542636,1.9612403100775193,7,Morning (06:00 - 10:59),Low
1421,2025-08-05,UA,ORD,FLL,115,20,1,2,6,101.0,73.0,12.0,16.0,2025-08-05 07:00:00+00:00,2025-08-05 11:13:00+00:00,2025-08-05 06:53:00+00:00,2025-08-05 11:02:00+00:00,200.0,A321-2NX,Mainline,1074.0,1088.0,62.0,US,US,-7.0,-11.0,1012.0,14.0,0,0.1188118811881188,40,0.05217391304347826,0.09404096834264432,0.10707635009310987,0.9422718808193669,0.2011173184357542,7,Morning (06:00 - 10:59),Low
1421,2025-08-06,UA,ORD,FLL,140,18,5,4,4,90.0,58.0,22.0,10.0,2025-08-06 07:00:00+00:00,2025-08-06 11:13:00+00:00,2025-08-06 06:57:00+00:00,2025-08-06 11:14:00+00:00,200.0,A321-2NX,Mainline,102.0,106.0,68.0,US,US,-3.0,1.0,34.0,4.0,0,0.24444444444444444,360,0.02857142857142857,0.8823529411764706,1.3725490196078431,0.3333333333333333,2.2549019607843137,7,Morning (06:00 - 10:59),Low
1421,2025-08-07,UA,ORD,FLL,127,18,7,4,2,93.0,81.0,9.0,3.0,2025-08-07 07:00:00+00:00,2025-08-07 11:13:00+00:00,2025-08-07 06:54:00+00:00,2025-08-07 10:54:00+00:00,200.0,A321-2NX,Mainline,405.0,180.0,62.0,US,US,-6.0,-19.0,343.0,-225.0,0,0.0967741935483871,504,0.015748031496062992,0.22962962962962963,0.3135802469135803,0.8469135802469135,0.5432098765432098,7,Morning (06:00 - 10:59),Low
1421,2025-08-08,UA,ORD,FLL,137,15,2,1,4,125.0,92.0,26.0,7.0,2025-08-08 07:00:00+00:00,2025-08-08 11:13:00+00:00,2025-08-08 06:53:00+00:00,2025-08-08 10:50:00+00:00,200.0,A321-2NX,Mainline,501.0,467.0,62.0,US,US,-7.0,-23.0,439.0,-34.0,0,0.208,30,0.029197080291970802,0.249500998003992,0.27345309381237526,0.8762475049900199,0.5229540918163673,7,Morning (06:00 - 10:59),Low
1421,2025-08-09,UA,ORD,FLL,124,15,3,0,4,127.0,103.0,20.0,4.0,2025-08-09 07:00:00+00:00,2025-08-09 11:13:00+00:00,2025-08-09 06:57:00+00:00,2025-08-09 10:56:00+00:00,200.0,A321-2NX,Mainline,567.0,547.0,62.0,US,US,-3.0,-17.0,505.0,-20.0,0,0.15748031496062992,0,0.03225806451612903,0.2239858906525573,0.21869488536155202,0.890652557319224,0.4426807760141093,7,Morning (06:00 - 10:59),Low
1421,2025-08-10,UA,ORD,FLL,120,14,2,2,2,89.0,85.0,3.0,1.0,2025-08-10 07:00:00+00:00,2025-08-10 11:13:00+00:00,2025-08-10 06:56:00+00:00,2025-08-10 10:49:00+00:00,200.0,A321-2NX,Mainline,481.0,500.0,62.0,US,US,-4.0,-24.0,419.0,19.0,0,0.033707865168539325,56,0.016666666666666666,0.18503118503118504,0.2494802494802495,0.8711018711018711,0.43451143451143454,7,Morning (06:00 - 10:59),Low
